updated,power_value
2020-06-03 11:42:06,409787.6
2020-06-03 11:52:06,409790.5
2020-06-03 12:02:06,409794.2
2020-06-03 12:12:06,409798.6
2020-06-03 12:22:06,409805.1
2020-06-03 12:32:06,409810.5
2020-06-03 12:42:06,409815.3
2020-06-03 12:52:06,409818.50000000006
2020-06-03 13:02:06,409821.1
2020-06-03 13:12:06,409825.2
2020-06-03 13:22:06,409829.1
2020-06-03 13:32:06,409832.2
2020-06-03 13:42:06,409835.39999999997
2020-06-03 13:52:06,409838.3
2020-06-03 14:02:06,409841.7
2020-06-03 14:12:06,409845.5
2020-06-03 14:22:06,409849.2
2020-06-03 14:32:06,409852.6
2020-06-03 14:42:06,409855.7
2020-06-03 14:52:06,409858.8
2020-06-03 15:02:06,409861.60000000003
2020-06-03 15:12:06,409868.9
2020-06-03 15:22:06,409870.30000000005
2020-06-03 15:32:06,409881.0
2020-06-03 15:42:06,409885.7
2020-06-03 15:52:06,409890.4
2020-06-03 16:02:06,409894.6
2020-06-03 16:12:06,409898.89999999997
2020-06-03 16:22:06,409902.6
2020-06-03 16:32:06,409906.8
2020-06-03 16:42:06,409910.7
2020-06-03 16:52:06,409914.8
2020-06-03 17:02:06,409918.2
2020-06-03 17:12:06,409922.0
2020-06-03 17:22:06,409924.9
2020-06-03 17:32:06,409928.8
2020-06-03 17:42:06,409934.2
2020-06-03 17:52:06,409938.9
2020-06-03 18:02:06,409943.1
2020-06-03 18:12:06,409948.0
2020-06-03 18:22:06,409950.6
2020-06-03 18:32:06,409954.0
2020-06-03 18:42:06,409956.9
2020-06-03 18:52:06,409959.9
2020-06-03 19:02:06,409963.1
2020-06-03 19:12:06,409966.3
2020-06-03 19:22:06,409969.0
2020-06-03 19:32:06,409971.89999999997
2020-06-03 19:42:06,409975.10000000003
2020-06-03 19:52:06,409977.6
2020-06-03 20:02:06,409980.6
2020-06-03 20:12:06,409983.4
2020-06-03 20:22:06,409986.1
2020-06-03 20:32:06,409990.0
2020-06-03 20:42:06,409993.0
2020-06-03 20:52:06,409996.4
2020-06-03 21:02:06,409999.1
2020-06-03 21:12:06,410003.9
2020-06-03 21:22:06,410009.4
2020-06-03 21:32:06,410012.3
2020-06-03 21:42:06,410015.4
2020-06-03 21:52:06,410019.2
2020-06-03 22:02:06,410022.1
2020-06-03 22:12:06,410025.4
2020-06-03 22:22:06,410028.8
2020-06-03 22:32:06,410031.7
2020-06-03 22:42:06,410034.10000000003
2020-06-03 22:52:06,410036.39999999997
2020-06-03 23:02:06,410038.5
2020-06-03 23:12:06,410041.8
2020-06-03 23:22:06,410045.3
2020-06-03 23:32:06,410047.7
2020-06-03 23:42:06,410051.8
2020-06-03 23:52:06,410056.8
2020-06-04 00:02:06,410059.9
2020-06-04 00:12:06,410065.1
2020-06-04 00:22:06,410067.9
2020-06-04 00:32:06,410069.7
2020-06-04 00:42:06,410072.0
2020-06-04 00:52:06,410075.3
2020-06-04 01:02:06,410077.6
2020-06-04 01:12:06,410080.5
2020-06-04 01:22:06,410083.0
2020-06-04 01:32:06,410086.2
2020-06-04 01:42:06,410088.89999999997
2020-06-04 01:52:06,410090.9
2020-06-04 02:02:06,410093.5
2020-06-04 02:12:06,410096.0
2020-06-04 02:22:06,410098.5
2020-06-04 02:32:06,410101.2
2020-06-04 02:42:06,410104.0
2020-06-04 02:52:06,410106.7
2020-06-04 03:02:06,410109.3
2020-06-04 03:12:06,410112.0
2020-06-04 03:22:06,410115.39999999997
2020-06-04 03:32:06,410118.1
2020-06-04 03:42:06,410119.7
2020-06-04 03:52:06,410122.8
2020-06-04 04:02:06,410124.9
2020-06-04 04:12:06,410127.7
2020-06-04 04:22:06,410130.0
2020-06-04 04:32:06,410133.0
2020-06-04 04:42:06,410134.4
2020-06-04 04:52:06,410136.5
2020-06-04 05:02:06,410139.3
2020-06-04 05:12:06,410141.2
2020-06-04 05:22:06,410143.3
2020-06-04 05:32:06,410146.1
2020-06-04 05:42:06,410148.4
2020-06-04 05:52:06,410150.5
2020-06-04 06:02:06,410153.1
2020-06-04 06:12:06,410156.3
2020-06-04 06:22:06,410158.9
2020-06-04 06:32:06,410161.69999999995
2020-06-04 06:42:06,410163.2
2020-06-04 06:52:06,410165.60000000003
2020-06-04 07:02:06,410168.19999999995
2020-06-04 07:12:06,410170.1
2020-06-04 07:22:06,410172.6
2020-06-04 07:32:06,410175.9
2020-06-04 07:42:06,410179.8
2020-06-04 07:52:06,410182.60000000003
2020-06-04 08:02:06,410185.6
2020-06-04 08:12:06,410190.3
2020-06-04 08:22:06,410192.89999999997
2020-06-04 08:32:06,410196.30000000005
2020-06-04 08:42:06,410198.8
2020-06-04 08:52:06,410202.0
2020-06-04 09:02:06,410205.1
2020-06-04 09:12:06,410208.8
2020-06-04 09:22:06,410212.10000000003
2020-06-04 09:32:06,410215.8
2020-06-04 09:42:06,410219.0
2020-06-04 09:52:06,410222.5
2020-06-04 10:02:06,410225.10000000003
2020-06-04 10:12:06,410229.3
2020-06-04 10:22:06,410231.5
2020-06-04 10:32:06,410233.1
2020-06-04 10:42:06,410235.0
2020-06-04 10:52:06,410246.0
2020-06-04 11:02:06,410250.4
2020-06-04 11:12:06,410254.2
2020-06-04 11:22:06,410257.2
2020-06-04 11:32:06,410260.5
2020-06-04 11:42:06,410264.5
2020-06-04 11:52:06,410268.8
2020-06-04 12:02:06,410274.2
2020-06-04 12:12:06,410278.0
2020-06-04 12:22:06,410280.7
2020-06-04 12:32:06,410284.0
2020-06-04 12:42:06,410287.30000000005
2020-06-04 12:52:06,410291.4
2020-06-04 13:02:06,410295.1
2020-06-04 13:12:06,410299.3
2020-06-04 13:22:06,410301.6
2020-06-04 13:32:06,410303.8
2020-06-04 13:42:06,410316.6
2020-06-04 13:52:06,410320.60000000003
2020-06-04 14:02:06,410324.0
2020-06-04 14:12:06,410328.69999999995
2020-06-04 14:22:06,410334.9
2020-06-04 14:32:06,410341.39999999997
2020-06-04 14:42:06,410347.6
2020-06-04 14:52:06,410354.3
2020-06-04 15:02:06,410360.5
2020-06-04 15:12:06,410364.0
2020-06-04 15:22:06,410369.3
2020-06-04 15:32:06,410373.60000000003
2020-06-04 15:42:06,410377.3
2020-06-04 15:52:06,410383.39999999997
2020-06-04 16:02:06,410389.7
2020-06-04 16:12:06,410394.8
2020-06-09 09:50:53,410510.3
2020-06-09 10:00:53,412620.0
2020-06-09 10:10:53,412635.60000000003
2020-06-09 10:20:53,412640.2
2020-06-09 11:26:13,412650.6
2020-06-09 11:36:13,412681.3
2020-06-09 11:46:13,412688.3
2020-06-09 11:56:13,412693.3
2020-06-09 12:06:13,412698.9
2020-06-09 12:16:13,412703.89999999997
2020-06-09 12:26:13,412709.1
2020-06-09 12:36:13,412712.5
2020-06-09 12:46:13,412716.4
2020-06-09 12:56:13,412720.9
2020-06-09 13:06:13,412724.9
2020-06-09 13:16:13,412729.7
2020-06-09 13:26:13,412735.8
2020-06-09 13:36:13,412743.10000000003
2020-06-09 13:46:13,412751.89999999997
2020-06-09 13:56:13,412756.6
2020-06-09 14:06:13,412760.7
2020-06-09 14:16:13,412765.8
2020-06-09 14:26:13,412770.10000000003
2020-06-09 14:36:13,412775.2
2020-06-09 14:46:13,412778.4
2020-06-09 14:56:13,412782.7
2020-06-09 15:06:13,412787.5
2020-06-09 15:16:13,412791.0
2020-06-09 15:26:13,412794.89999999997
2020-06-09 15:36:13,412798.5
2020-06-09 15:46:13,412799.8
2020-06-09 15:56:13,412801.5
2020-06-09 16:06:13,412802.5
2020-06-09 16:16:13,412813.89999999997
2020-06-09 16:26:13,412819.0
2020-06-09 16:36:13,412823.39999999997
2020-06-09 16:46:13,412832.3
2020-06-09 16:56:13,412836.0
2020-06-09 17:06:13,412842.1
2020-06-09 17:16:13,412846.8
2020-06-09 17:26:13,412851.3
2020-06-09 17:36:13,412856.5
2020-06-09 17:46:13,412861.5
2020-06-09 17:56:13,412866.5
2020-06-09 18:06:13,412872.5
2020-06-09 18:16:13,412877.0
2020-06-09 18:26:13,412881.10000000003
2020-06-09 18:36:13,412884.39999999997
2020-06-09 18:46:13,412888.6
2020-06-09 18:56:13,412892.3
2020-06-09 19:06:13,412896.4
2020-06-09 19:16:13,412899.19999999995
2020-06-09 19:26:13,412904.60000000003
2020-06-09 19:36:13,412909.2
2020-06-09 19:46:13,412913.4
2020-06-09 19:56:13,412917.8
2020-06-09 20:06:13,412921.7
2020-06-09 20:16:13,412925.6
2020-06-09 20:26:13,412930.1
2020-06-09 20:36:13,412934.7
2020-06-09 20:46:13,412938.39999999997
2020-06-09 20:56:13,412942.8
2020-06-09 21:06:13,412946.8
2020-06-09 21:16:13,412950.0
2020-06-09 21:26:13,412953.2
2020-06-09 21:36:13,412958.2
2020-06-09 21:46:13,412960.5
2020-06-09 21:56:13,412964.3
2020-06-09 22:06:13,412968.60000000003
2020-06-09 22:16:13,412972.10000000003
2020-06-09 22:26:13,412975.8
2020-06-09 22:36:13,412978.4
2020-06-09 22:46:13,412981.3
2020-06-09 22:56:13,412983.9
2020-06-09 23:06:13,412986.1
2020-06-09 23:16:13,412989.1
2020-06-09 23:26:13,412992.7
2020-06-09 23:36:13,412995.69999999995
2020-06-09 23:46:13,412999.1
2020-06-09 23:56:13,413003.1
2020-06-10 00:06:13,413006.3
2020-06-10 00:16:13,413010.39999999997
2020-06-10 00:26:13,413015.9
2020-06-10 00:36:13,413018.6
2020-06-10 00:46:13,413022.0
2020-06-10 00:56:13,413025.10000000003
2020-06-10 01:06:13,413028.7
2020-06-10 01:16:13,413031.1
2020-06-10 01:26:13,413033.6
2020-06-10 01:36:13,413036.3
2020-06-10 01:46:13,413039.2
2020-06-10 01:56:13,413042.39999999997
2020-06-10 02:06:13,413044.60000000003
2020-06-10 02:16:13,413049.2
2020-06-10 02:26:13,413052.10000000003
2020-06-10 02:36:13,413054.8
2020-06-10 02:46:13,413056.9
2020-06-10 02:56:13,413059.8
2020-06-10 03:06:13,413062.7
2020-06-10 03:16:13,413065.2
2020-06-10 03:26:13,413067.30000000005
2020-06-10 03:36:13,413069.4
2020-06-10 03:46:13,413071.8
2020-06-10 03:56:13,413074.39999999997
2020-06-10 04:06:13,413076.39999999997
2020-06-10 04:16:13,413078.7
2020-06-10 04:26:13,413080.8
2020-06-10 04:36:13,413082.7
2020-06-10 04:46:13,413086.5
2020-06-10 04:56:13,413088.0
2020-06-10 05:06:13,413092.4
2020-06-10 05:16:13,413094.7
2020-06-10 05:26:13,413096.8
2020-06-10 05:36:13,413098.9
2020-06-10 05:46:13,413102.6
2020-06-10 05:56:13,413105.3
2020-06-10 06:06:13,413107.8
2020-06-10 06:16:13,413110.3
2020-06-10 06:26:13,413112.5
2020-06-10 06:36:13,413114.3
2020-06-10 06:46:13,413116.6
2020-06-10 06:56:13,413118.89999999997
2020-06-10 07:06:13,413122.6
2020-06-10 07:16:13,413126.7
2020-06-10 07:26:13,413129.1
2020-06-10 07:36:13,413133.39999999997
2020-06-10 07:46:13,413138.19999999995
2020-06-10 07:56:13,413140.39999999997
2020-06-10 08:06:13,413143.5
2020-06-10 08:16:13,413147.9
2020-06-10 08:26:13,413153.7
2020-06-10 08:36:13,413156.8
2020-06-10 08:46:13,413160.6
2020-06-10 08:56:13,413163.8
2020-06-10 09:06:13,413167.4
2020-06-10 09:16:13,413171.2
2020-06-10 09:26:13,413175.1
2020-06-10 09:36:13,413178.3
2020-06-10 09:46:13,413183.80000000005
2020-06-10 09:56:13,413188.2
2020-06-10 10:06:13,413192.7
2020-06-10 10:16:13,413198.3
2020-06-10 10:26:13,413202.6
2020-06-10 10:36:13,413207.3
2020-06-10 10:46:13,413212.80000000005
2020-06-10 10:56:13,413217.8
2020-06-10 11:06:13,413222.8
2020-06-10 11:16:13,413227.9
2020-06-10 11:26:13,413232.39999999997
2020-06-10 11:36:13,413236.9
2020-06-10 11:46:13,413241.5
2020-06-10 11:56:13,413246.7
2020-06-10 12:06:13,413252.4
2020-06-10 12:16:13,413256.89999999997
2020-06-10 12:26:13,413261.0
2020-06-10 12:36:13,413265.1
2020-06-10 12:46:13,413269.0
2020-06-10 12:56:13,413273.5
2020-06-10 13:06:13,413278.3
2020-06-10 13:16:13,413282.5
2020-06-10 13:26:13,413287.2
2020-06-10 13:36:13,413292.7
2020-06-10 13:46:13,413297.6
2020-06-10 13:56:13,413303.2
2020-06-10 14:06:13,413308.7
2020-06-10 14:16:13,413314.2
2020-06-10 14:26:13,413322.0
2020-06-10 14:36:13,413329.0
2020-06-10 14:46:13,413334.3
2020-06-10 14:56:13,413339.3
2020-06-10 15:06:13,413344.2
2020-06-10 15:16:13,413349.7
2020-06-10 15:26:13,413356.3
2020-06-10 15:36:13,413364.5
2020-06-10 15:46:13,413369.3
2020-06-10 15:56:13,413373.5
2020-06-10 16:06:13,413378.89999999997
2020-06-10 16:16:13,413384.4
2020-06-10 16:26:13,413388.7
2020-06-10 16:36:13,413393.8
2020-06-10 16:46:13,413398.8
2020-06-10 16:56:13,413405.8
2020-06-10 17:06:17,413412.30000000005
2020-06-10 17:16:17,413416.89999999997
2020-06-10 17:26:17,413421.7
2020-06-10 17:36:17,413426.4
2020-06-10 17:46:17,413431.9
2020-06-10 17:56:17,413437.6
2020-06-10 18:06:17,413443.3
2020-06-10 18:16:17,413448.5
2020-06-10 18:26:17,413454.1
2020-06-10 18:36:17,413458.8
2020-06-10 18:46:17,413463.2
2020-06-10 18:56:17,413467.60000000003
2020-06-10 19:06:17,413472.0
2020-06-10 19:16:17,413475.89999999997
2020-06-10 19:26:17,413480.0
2020-06-10 19:36:17,413486.3
2020-06-10 19:46:17,413490.5
2020-06-10 19:56:17,413493.7
2020-06-10 20:06:17,413497.2
2020-06-10 20:16:17,413501.3
2020-06-10 20:26:17,413507.10000000003
2020-06-10 20:36:17,413511.0
2020-06-10 20:46:17,413515.10000000003
2020-06-10 20:56:17,413519.60000000003
2020-06-10 21:06:17,413529.4
2020-06-10 21:16:17,413532.60000000003
2020-06-10 21:26:17,413536.0
2020-06-10 21:36:17,413541.1
2020-06-10 21:46:17,413543.0
2020-06-10 21:56:17,413549.5
2020-06-10 22:06:17,413552.9
2020-06-10 22:16:17,413556.2
2020-06-10 22:26:17,413559.89999999997
2020-06-10 22:36:17,413564.0
2020-06-10 22:46:17,413566.7
2020-06-10 22:56:17,413570.1
2020-06-10 23:06:17,413573.0
2020-06-10 23:16:17,413576.39999999997
2020-06-10 23:26:17,413579.5
2020-06-10 23:36:17,413582.60000000003
2020-06-10 23:46:17,413586.3
2020-06-10 23:56:17,413590.0
2020-06-11 00:06:17,413593.3
2020-06-11 00:16:17,413596.7
2020-06-11 00:26:17,413600.3
2020-06-11 00:36:17,413603.69999999995
2020-06-11 00:46:17,413609.1
2020-06-11 00:56:17,413614.2
2020-06-11 01:06:17,413618.5
2020-06-11 01:16:17,413621.1
2020-06-11 01:26:17,413623.60000000003
2020-06-11 01:36:17,413625.7
2020-06-11 01:46:17,413628.9
2020-06-11 01:56:17,413631.5
2020-06-11 02:06:17,413634.1
2020-06-11 02:16:17,413641.2
2020-06-11 02:26:17,413645.8
2020-06-11 02:36:17,413648.60000000003
2020-06-11 02:46:17,413651.80000000005
2020-06-11 02:56:17,413655.3
2020-06-11 03:06:17,413658.19999999995
2020-06-11 03:16:17,413661.5
2020-06-11 03:26:17,413663.8
2020-06-11 03:36:17,413665.6
2020-06-11 03:46:17,413668.1
2020-06-11 03:56:17,413673.6
2020-06-11 04:06:17,413676.0
2020-06-11 04:16:17,413679.3
2020-06-11 04:26:17,413682.3
2020-06-11 04:36:17,413684.6
2020-06-11 04:46:17,413687.0
2020-06-11 04:56:17,413689.7
2020-06-11 05:06:17,413692.3
2020-06-11 05:16:17,413694.6
2020-06-11 05:26:17,413696.5
2020-06-11 05:36:17,413699.1
2020-06-11 05:46:17,413702.2
2020-06-11 05:56:17,413704.39999999997
2020-06-11 06:06:17,413706.9
2020-06-11 06:16:17,413709.3
2020-06-11 06:26:17,413712.2
2020-06-11 06:36:17,413714.5
2020-06-11 06:46:17,413717.0
2020-06-11 06:56:17,413719.4
2020-06-11 07:06:17,413721.9
2020-06-11 07:16:17,413725.9
2020-06-11 07:26:17,413728.7
2020-06-11 07:36:17,413733.60000000003
2020-06-11 07:46:17,413736.60000000003
2020-06-11 07:56:17,413740.2
2020-06-11 08:06:17,413744.0
2020-06-11 08:16:17,413747.0
2020-06-11 08:26:17,413752.39999999997
2020-06-11 08:36:17,413758.2
2020-06-11 08:46:17,413765.0
2020-06-11 08:56:17,413769.0
2020-06-11 09:06:17,413773.7
2020-06-11 09:16:17,413778.39999999997
2020-06-11 09:26:17,413782.8
2020-06-11 09:36:17,413787.3
2020-06-11 09:46:17,413792.0
2020-06-11 09:56:17,413797.0
2020-06-11 10:06:17,413801.0
2020-06-11 10:16:17,413805.0
2020-06-11 10:26:17,413809.7
2020-06-11 10:36:17,413814.0
2020-06-11 10:46:17,413818.8
2020-06-11 10:56:17,413824.3
2020-06-11 11:06:17,413831.7
2020-06-11 11:16:17,413838.8
2020-06-11 11:26:17,413843.7
2020-06-11 11:36:27,413849.69999999995
2020-06-11 11:46:27,413857.3
2020-06-11 11:56:27,413864.8
2020-06-11 12:06:27,413869.8
2020-06-11 12:16:27,413873.9
2020-06-11 12:26:27,413878.5
2020-06-11 12:36:27,413883.0
2020-06-11 12:46:27,413888.0
2020-06-11 12:56:27,413892.39999999997
2020-06-11 13:06:27,413898.7
2020-06-11 13:16:27,413903.8
2020-06-11 13:26:27,413909.1
2020-06-11 13:36:27,413914.3
2020-06-11 13:46:27,413918.6
2020-06-11 13:56:27,413923.7
2020-06-11 14:06:27,413931.8
2020-06-11 14:16:27,413937.2
2020-06-11 14:26:27,413942.7
2020-06-11 14:36:27,413947.6
2020-06-11 14:46:27,413952.3
2020-06-11 14:56:27,413957.39999999997
2020-06-11 15:06:27,413962.2
2020-06-11 15:16:27,413967.39999999997
2020-06-11 15:26:27,413973.39999999997
2020-06-11 15:36:27,413976.99999999994
2020-06-11 15:46:27,413981.39999999997
2020-06-11 15:56:27,413987.60000000003
2020-06-11 16:06:27,413993.8
2020-06-11 16:16:27,413998.3
2020-06-11 16:26:27,414003.6
2020-06-11 16:36:27,414007.80000000005
2020-06-11 16:46:27,414011.4
2020-06-11 16:56:27,414021.10000000003
2020-06-11 17:06:27,414027.2
2020-06-11 17:16:27,414031.7
2020-06-11 17:26:27,414035.8
2020-06-11 17:36:27,414039.5
2020-06-11 17:46:27,414044.10000000003
2020-06-11 17:56:27,414048.10000000003
2020-06-11 18:06:27,414053.7
2020-06-11 18:16:27,414058.0
2020-06-11 18:26:28,414062.5
2020-06-11 18:36:28,414067.3
2020-06-11 18:46:28,414071.3
2020-06-11 18:56:28,414075.9
2020-06-11 19:06:28,414079.9
2020-06-11 19:16:28,414086.3
2020-06-11 19:26:28,414090.2
2020-06-11 19:36:28,414094.1
2020-06-11 19:46:28,414098.0
2020-06-11 19:56:28,414101.7
2020-06-11 20:06:28,414106.2
2020-06-11 20:16:28,414109.9
2020-06-11 20:26:28,414113.4
2020-06-11 20:36:28,414117.9
2020-06-11 20:46:28,414121.9
2020-06-11 20:56:28,414126.19999999995
2020-06-11 21:06:28,414130.5
2020-06-11 21:16:28,414133.5
2020-06-11 21:26:28,414136.6
2020-06-11 21:36:28,414140.5
2020-06-11 21:46:28,414144.0
2020-06-11 21:56:28,414146.8
2020-06-11 22:06:28,414150.8
2020-06-11 22:16:28,414153.8
2020-06-11 22:26:28,414157.5
2020-06-11 22:36:28,414160.4
2020-06-11 22:46:28,414163.5
2020-06-11 22:56:28,414166.69999999995
2020-06-11 23:06:28,414169.6
2020-06-11 23:16:28,414172.9
2020-06-11 23:26:28,414179.0
2020-06-11 23:36:28,414183.1
2020-06-11 23:46:28,414186.0
2020-06-11 23:56:28,414189.5
2020-06-12 00:06:28,414193.2
2020-06-12 00:16:28,414195.8
2020-06-12 00:26:28,414199.19999999995
2020-06-12 00:36:28,414202.1
2020-06-12 00:46:28,414205.5
2020-06-12 00:56:28,414207.9
2020-06-12 01:06:28,414211.3
2020-06-12 01:16:28,414213.89999999997
2020-06-12 01:26:28,414219.7
2020-06-12 01:36:28,414222.6
2020-06-12 01:46:28,414225.1
2020-06-12 01:56:28,414227.8
2020-06-12 02:06:28,414230.5
2020-06-12 02:16:28,414233.2
2020-06-12 02:26:28,414236.7
2020-06-12 02:36:28,414239.39999999997
2020-06-12 02:46:28,414241.60000000003
2020-06-12 02:56:28,414244.8
2020-06-12 03:06:28,414247.3
2020-06-12 03:16:28,414249.30000000005
2020-06-12 03:26:28,414252.4
2020-06-12 03:36:28,414255.2
2020-06-12 03:46:28,414257.9
2020-06-12 03:56:28,414260.60000000003
2020-06-12 04:06:28,414262.7
2020-06-12 04:16:28,414266.7
2020-06-12 04:26:28,414269.8
2020-06-12 04:36:28,414272.7
2020-06-12 04:46:28,414276.2
2020-06-12 04:56:28,414279.39999999997
2020-06-12 05:06:28,414282.5
2020-06-12 05:16:28,414285.2
2020-06-12 05:26:28,414287.6
2020-06-12 05:36:28,414290.4
2020-06-12 05:46:28,414292.8
2020-06-12 05:56:28,414295.5
2020-06-12 06:06:28,414297.7
2020-06-12 06:16:28,414301.10000000003
2020-06-12 06:26:28,414304.7
2020-06-12 06:36:28,414307.0
2020-06-12 06:46:28,414309.5
2020-06-12 06:56:28,414313.5
2020-06-12 07:06:28,414316.10000000003
2020-06-12 07:16:28,414317.89999999997
2020-06-12 07:26:28,414321.4
2020-06-12 07:36:28,414324.2
2020-06-12 07:46:28,414327.2
2020-06-12 07:56:28,414330.5
2020-06-12 08:06:28,414333.4
2020-06-12 08:16:28,414335.8
2020-06-12 08:26:30,414341.2
2020-06-12 08:36:30,414343.8
2020-06-12 08:46:30,414347.3
2020-06-12 08:56:30,414351.5
2020-06-12 09:06:30,414356.2
2020-06-12 09:16:30,414360.8
2020-06-12 09:26:30,414365.3
2020-06-12 09:36:30,414369.4
2020-06-12 09:46:30,414375.4
2020-06-12 09:56:30,414380.5
2020-06-12 10:06:30,414385.6
2020-06-12 10:16:30,414390.30000000005
2020-06-12 10:26:30,414394.19999999995
2020-06-12 10:36:30,414400.0
2020-06-12 10:46:30,414405.3
2020-06-12 10:56:30,414409.89999999997
2020-06-12 11:06:30,414414.8
2020-06-12 11:16:30,414421.8
2020-06-12 11:26:30,414427.0
2020-06-12 11:36:30,414431.7
2020-06-12 11:46:30,414436.5
2020-06-12 11:56:30,414440.6
2020-06-12 12:06:30,414446.2
2020-06-12 12:16:30,414451.4
2020-06-12 12:26:30,414454.5
2020-06-12 12:36:30,414457.80000000005
2020-06-12 12:46:30,414460.9
2020-06-12 12:56:30,414464.60000000003
2020-06-12 13:06:30,414468.1
2020-06-12 13:16:30,414473.6
2020-06-12 13:26:30,414480.3
2020-06-12 13:36:31,414489.4
2020-06-12 13:46:31,414496.6
2020-06-12 13:56:31,414501.2
2020-06-12 14:06:31,414505.9
2020-06-12 14:16:31,414509.3
2020-06-12 14:26:31,414514.6
2020-06-12 14:36:31,414521.30000000005
2020-06-12 14:46:31,414529.19999999995
2020-06-12 14:56:31,414537.0
2020-06-12 15:06:31,414542.8
2020-06-12 15:16:31,414546.9
2020-06-12 15:26:31,414552.0
2020-06-12 15:36:31,414555.5
2020-06-12 15:46:31,414559.0
2020-06-12 15:56:31,414563.7
2020-06-12 16:06:31,414568.3
2020-06-12 16:16:31,414572.2
2020-06-12 16:26:31,414578.39999999997
2020-06-12 16:36:31,414582.10000000003
2020-06-12 16:46:31,414585.89999999997
2020-06-12 16:56:31,414590.0
2020-06-12 17:06:31,414593.9
2020-06-12 17:16:31,414598.4
2020-06-12 17:26:31,414604.6
2020-06-12 17:36:31,414610.60000000003
2020-06-12 17:46:31,414614.9
2020-06-12 17:56:31,414618.4
2020-06-12 18:06:31,414624.2
2020-06-12 18:16:31,414629.10000000003
2020-06-12 18:26:31,414633.3
2020-06-12 18:36:31,414637.3
2020-06-12 18:46:31,414642.10000000003
2020-06-12 18:56:31,414645.5
2020-06-12 19:06:31,414649.60000000003
2020-06-12 19:16:31,414654.2
2020-06-12 19:26:31,414658.2
2020-06-12 19:36:31,414661.4
2020-06-12 19:46:31,414664.4
2020-06-12 19:56:31,414668.10000000003
2020-06-12 20:06:31,414672.0
2020-06-12 20:16:31,414675.3
2020-06-12 20:26:31,414679.3
2020-06-12 20:36:31,414684.8
2020-06-12 20:46:31,414688.39999999997
2020-06-12 20:56:31,414692.1
2020-06-12 21:06:31,414694.6
2020-06-12 21:16:31,414697.8
2020-06-12 21:26:31,414700.8
2020-06-12 21:36:31,414703.8
2020-06-12 21:46:31,414706.39999999997
2020-06-12 21:56:31,414709.39999999997
2020-06-12 22:06:31,414712.6
2020-06-12 22:16:31,414714.9
2020-06-12 22:26:31,414717.0
2020-06-12 22:36:31,414720.19999999995
2020-06-12 22:46:31,414722.5
2020-06-12 22:56:31,414725.5
2020-06-12 23:06:31,414729.2
2020-06-12 23:16:31,414732.7
2020-06-12 23:26:31,414735.1
2020-06-12 23:36:31,414738.5
2020-06-12 23:46:31,414741.2
2020-06-12 23:56:31,414743.7
2020-06-13 00:06:31,414746.7
2020-06-13 00:16:31,414749.1
2020-06-13 00:26:31,414751.4
2020-06-13 00:36:31,414753.8
2020-06-13 00:46:31,414755.7
2020-06-13 00:56:31,414758.4
2020-06-13 01:06:31,414762.5
2020-06-13 01:16:31,414765.89999999997
2020-06-13 01:26:31,414768.9
2020-06-13 01:36:31,414772.2
2020-06-13 01:46:31,414775.5
2020-06-13 01:56:31,414778.6
2020-06-13 02:06:31,414781.6
2020-06-13 02:16:31,414784.8
2020-06-13 02:26:31,414787.6
2020-06-13 02:36:31,414795.1
2020-06-13 02:46:31,414800.6
2020-06-13 02:56:31,414805.5
2020-06-13 03:06:31,414808.5
2020-06-13 03:16:31,414812.0
2020-06-13 03:26:31,414814.7
2020-06-13 03:36:31,414817.89999999997
2020-06-13 03:46:31,414820.5
2020-06-13 03:56:31,414822.7
2020-06-13 04:06:31,414825.4
2020-06-13 04:16:31,414827.8
2020-06-13 04:26:31,414832.5
2020-06-13 04:36:31,414836.5
2020-06-13 04:46:31,414839.7
2020-06-13 04:56:31,414842.80000000005
2020-06-13 05:06:31,414845.1
2020-06-13 05:16:31,414848.0
2020-06-13 05:26:31,414850.8
2020-06-13 05:36:31,414853.8
2020-06-13 05:46:31,414856.3
2020-06-13 05:56:31,414858.5
2020-06-13 06:06:31,414860.7
2020-06-13 06:16:31,414863.5
2020-06-13 06:26:31,414866.60000000003
2020-06-13 06:36:31,414869.3
2020-06-13 06:46:31,414873.0
2020-06-13 06:56:31,414875.4
2020-06-13 07:06:31,414878.4
2020-06-13 07:16:31,414881.4
2020-06-13 07:26:31,414883.8
2020-06-13 07:36:31,414886.0
2020-06-13 07:46:31,414888.5
2020-06-13 07:56:31,414892.80000000005
2020-06-13 08:06:31,414895.2
2020-06-13 08:16:31,414897.2
2020-06-13 08:26:31,414899.2
2020-06-13 08:36:31,414901.7
2020-06-13 08:46:31,414904.2
2020-06-13 08:56:31,414907.2
2020-06-13 09:06:31,414910.5
2020-06-13 09:16:31,414913.6
2020-06-13 09:26:31,414917.3
2020-06-13 09:36:31,414920.3
2020-06-13 09:46:31,414924.1
2020-06-13 09:56:31,414927.7
2020-06-13 10:06:31,414931.3
2020-06-13 10:16:31,414935.6
2020-06-13 10:26:31,414938.39999999997
2020-06-13 10:36:31,414942.6
2020-06-13 10:46:31,414946.1
2020-06-13 10:56:31,414950.5
2020-06-13 11:06:31,414954.5
2020-06-13 11:16:31,414958.5
2020-06-13 11:26:31,414962.4
2020-06-13 11:36:31,414966.7
2020-06-13 11:46:31,414970.7
2020-06-13 11:56:31,414974.5
